"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"10417732"	"0.3687697"	"1.49e-01"	"-1.592891"	"-5.811865"	"-0.21282449"	""	""
"10538934"	"0.3687697"	"1.49e-01"	"-1.5928887"	"-5.811868"	"-0.18129765"	""	""
"10345902"	"0.3688015"	"1.49e-01"	"-1.5927743"	"-5.812023"	"-0.25656892"	"8430432A02Rik"	"RIKEN cDNA 8430432A02 gene"
"10381154"	"0.3689006"	"1.49e-01"	"-1.5924951"	"-5.8124"	"-0.19070059"	"Cnp"	"2',3'-cyclic nucleotide 3' phosphodiesterase"
"10532923"	"0.3689006"	"1.49e-01"	"-1.5924816"	"-5.812418"	"-0.1895119"	"Rpl37rt///Rpl37"	"ribosomal protein L37, retrotransposed///ribosomal protein L37"
"10428839"	"0.3689375"	"1.49e-01"	"-1.592358"	"-5.812585"	"-0.30716948"	""	""
"10355227"	"0.3690568"	"1.49e-01"	"-1.5920861"	"-5.812953"	"-0.32265085"	"Kansl1l"	"KAT8 regulatory NSL complex subunit 1-like"
"10424383"	"0.3690632"	"1.49e-01"	"-1.5920175"	"-5.813046"	"-0.246037"	""	""
"10570627"	"0.369171"	"1.49e-01"	"-1.5917662"	"-5.813385"	"-0.21200117"	"Defb7"	"defensin beta 7"
"10553786"	"0.3691948"	"1.49e-01"	"-1.5916662"	"-5.81352"	"-0.16641101"	""	""
"10401283"	"0.369266"	"1.49e-01"	"-1.5914811"	"-5.81377"	"-0.16503098"	"Plekhd1os"	"pleckstrin homology domain containing, family D (with coiled-coil domains) member 1, opposite strand"
"10528880"	"0.3693581"	"1.49e-01"	"-1.5912582"	"-5.814072"	"-0.23412346"	"Lmbr1"	"limb region 1"
"10594289"	"0.3694487"	"1.49e-01"	"-1.5910381"	"-5.814369"	"-0.28924431"	"Glce"	"glucuronyl C5-epimerase"
"10501315"	"0.3694598"	"1.49e-01"	"-1.5909227"	"-5.814525"	"-0.16379367"	"Gm12522"	"predicted gene 12522"
"10438454"	"0.3694598"	"1.49e-01"	"1.590904"	"-5.81455"	"0.16614481"	"Sumo2"	"small ubiquitin-like modifier 2"
"10452384"	"0.3696812"	"1.49e-01"	"-1.5904251"	"-5.815197"	"-0.14741186"	"Gm5766///Rpl7a"	"ribosomal protein L7a pseudogene///ribosomal protein L7A"
"10400350"	"0.3696812"	"1.49e-01"	"1.5903903"	"-5.815244"	"0.15381012"	"Cfl2"	"cofilin 2, muscle"
"10379708"	"0.3696812"	"1.49e-01"	"-1.5903345"	"-5.815319"	"-0.15415437"	""	""
"10532517"	"0.3699802"	"1.50e-01"	"1.58974"	"-5.816122"	"0.19035245"	"Cryba4"	"crystallin, beta A4"
"10448975"	"0.3700235"	"1.50e-01"	"1.5895087"	"-5.816434"	"0.2301497"	"Chtf18"	"CTF18, chromosome transmission fidelity factor 18"
"10559831"	"0.3700235"	"1.50e-01"	"-1.5895028"	"-5.816442"	"-0.19257451"	"Zfp772"	"zinc finger protein 772"
"10468881"	"0.3700235"	"1.50e-01"	"-1.589491"	"-5.816458"	"-0.31839491"	"Zfp950///Arid4b"	"zinc finger protein 950///AT rich interactive domain 4B (RBP1-like)"
"10477090"	"0.3701014"	"1.50e-01"	"1.589294"	"-5.816724"	"0.16834394"	"Tbc1d20"	"TBC1 domain family, member 20"
"10560389"	"0.3701023"	"1.50e-01"	"-1.5892315"	"-5.816809"	"-0.23638689"	"Psg20///Psg25///Psg21///Psg23"	"pregnancy-specific glycoprotein 20///pregnancy-specific glycoprotein 25///pregnancy-specific glycoprotein 21///pregnancy-specific glycoprotein 23"
"10478381"	"0.3701023"	"1.50e-01"	"-1.5891783"	"-5.816881"	"-0.22312974"	"2310001K24Rik"	"RIKEN cDNA 2310001K24 gene"
"10421581"	"0.3701109"	"1.50e-01"	"1.5891059"	"-5.816978"	"0.17263873"	"Lrch1"	"leucine-rich repeats and calponin homology (CH) domain containing 1"
"10601356"	"0.3701255"	"1.50e-01"	"1.5889672"	"-5.817166"	"0.25663679"	"Cox7b"	"cytochrome c oxidase subunit VIIb"
"10456812"	"0.3701255"	"1.50e-01"	"-1.5889657"	"-5.817168"	"-0.17267456"	""	""
"10552917"	"0.3701311"	"1.50e-01"	"-1.5888986"	"-5.817258"	"-0.2733708"	"Rpl14-ps1"	"ribosomal protein L14, pseudogene 1"
"10434418"	"0.3702212"	"1.50e-01"	"-1.5886798"	"-5.817554"	"-0.20099186"	"Vwa5b2"	"von Willebrand factor A domain containing 5B2"
"10456974"	"0.3704035"	"1.50e-01"	"1.5882621"	"-5.818118"	"0.14840119"	"Arf1"	"ADP-ribosylation factor 1"
"10476301"	"0.3704035"	"1.50e-01"	"1.5882383"	"-5.81815"	"0.16021253"	"Smox"	"spermine oxidase"
"10414760"	"0.3705548"	"1.50e-01"	"-1.5878732"	"-5.818642"	"-0.30030281"	"Trav9d-3///Trav3n-3///Trav9d-4///Trav3-3"	"T cell receptor alpha variable 9D-3///T cell receptor alpha variable 3N-3///T cell receptor alpha variable 9D-4///T cell receptor alpha variable 3-3"
"10471139"	"0.3705548"	"1.50e-01"	"1.5878528"	"-5.81867"	"0.23124159"	"Hmcn2"	"hemicentin 2"
"10447521"	"0.3706197"	"1.50e-01"	"1.5876297"	"-5.818971"	"0.37306183"	"Tfb1m"	"transcription factor B1, mitochondrial"
"10367805"	"0.3706197"	"1.50e-01"	"1.5875962"	"-5.819016"	"0.41712018"	"Adgb"	"androglobin"
"10384691"	"0.3706197"	"1.50e-01"	"1.5875397"	"-5.819092"	"0.32437704"	"0610010F05Rik"	"RIKEN cDNA 0610010F05 gene"
"10454095"	"0.3706197"	"1.50e-01"	"-1.5875083"	"-5.819135"	"-0.21745561"	""	""
"10598493"	"0.370666"	"1.50e-01"	"-1.5873406"	"-5.819361"	"-0.21534208"	"Pcsk1n"	"proprotein convertase subtilisin/kexin type 1 inhibitor"
"10375487"	"0.370666"	"1.50e-01"	"-1.5873114"	"-5.819401"	"-0.1402563"	"Rack1"	"receptor for activated C kinase 1"
"10591706"	"0.3709041"	"1.50e-01"	"-1.5868271"	"-5.820054"	"-0.1762995"	"Elavl3"	"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 3 (Hu antigen C)"
"10404872"	"0.3709047"	"1.50e-01"	"-1.5867691"	"-5.820132"	"-0.24847643"	"Gm9817"	"predicted gene 9817"
"10421870"	"0.3710083"	"1.50e-01"	"-1.5865264"	"-5.82046"	"-0.21476956"	"Gm10845"	"predicted gene 10845"
"10514300"	"0.3710821"	"1.50e-01"	"-1.5862462"	"-5.820838"	"-0.30820751"	"Ifna12"	"interferon alpha 12"
"10571342"	"0.3710821"	"1.50e-01"	"-1.5861725"	"-5.820937"	"-0.16498425"	"Rps12"	"ribosomal protein S12"
"10371176"	"0.3710821"	"1.50e-01"	"-1.5861309"	"-5.820993"	"-0.14772945"	"Nfic"	"nuclear factor I/C"
"10363669"	"0.3710821"	"1.50e-01"	"-1.5860323"	"-5.821126"	"-0.17396013"	"Dnajc12"	"DnaJ heat shock protein family (Hsp40) member C12"
"10493873"	"0.3710821"	"1.50e-01"	"1.5859542"	"-5.821231"	"0.18381102"	"Sprr2g"	"small proline-rich protein 2G"
"10558441"	"0.3710821"	"1.50e-01"	"-1.5859537"	"-5.821232"	"-0.21661154"	"Mgmt"	"O-6-methylguanine-DNA methyltransferase"
"10554198"	"0.3710821"	"1.50e-01"	"-1.5858067"	"-5.82143"	"-0.17403858"	"Klhl25"	"kelch-like 25"
"10574421"	"0.3710821"	"1.50e-01"	"-1.585802"	"-5.821437"	"-0.24404652"	"Gm10632"	"predicted gene 10632"
"10514815"	"0.3710821"	"1.50e-01"	"-1.5857564"	"-5.821498"	"-0.18672376"	"Tmem61"	"transmembrane protein 61"
"10590467"	"0.3710821"	"1.50e-01"	"1.5857356"	"-5.821526"	"0.21526202"	"Tcaim"	"T cell activation inhibitor, mitochondrial"
"10571747"	"0.3710821"	"1.50e-01"	"-1.5857057"	"-5.821567"	"-0.19280386"	""	""
"10502787"	"0.3710821"	"1.50e-01"	"-1.5856935"	"-5.821583"	"-0.15363857"	"Rpsa"	"ribosomal protein SA"
"10415017"	"0.3710821"	"1.50e-01"	"-1.5856163"	"-5.821687"	"-0.23154331"	""	""
"10537244"	"0.3710821"	"1.50e-01"	"-1.5855972"	"-5.821713"	"-0.15979183"	"Gm6133///Rpl17"	"60S ribosomal protein L17 pseudogene///ribosomal protein L17"
"10398665"	"0.3711168"	"1.51e-01"	"-1.5853889"	"-5.821994"	"-0.22517291"	"Tnfaip2"	"tumor necrosis factor, alpha-induced protein 2"
"10571114"	"0.3711168"	"1.51e-01"	"1.5853623"	"-5.82203"	"0.25659047"	"Erlin2"	"ER lipid raft associated 2"
"10384737"	"0.3711168"	"1.51e-01"	"-1.585352"	"-5.822044"	"-0.26029675"	"Papolg"	"poly(A) polymerase gamma"
"10464999"	"0.3711168"	"1.51e-01"	"-1.5852742"	"-5.822149"	"-0.15779552"	"Cst6"	"cystatin E/M"
"10600474"	"0.3711168"	"1.51e-01"	"-1.5852264"	"-5.822213"	"-0.17727221"	""	""
"10458645"	"0.3711168"	"1.51e-01"	"-1.585164"	"-5.822297"	"-0.15858746"	"Ppp2r2b"	"protein phosphatase 2, regulatory subunit B, beta"
"10421100"	"0.3711168"	"1.51e-01"	"-1.5851012"	"-5.822382"	"-0.17547191"	"Nefm"	"neurofilament, medium polypeptide"
"10414960"	"0.3711168"	"1.51e-01"	"-1.5850801"	"-5.82241"	"-0.31102726"	"Trav3n-3///Trav3-3///B230359F08Rik"	"T cell receptor alpha variable 3N-3///T cell receptor alpha variable 3-3///RIKEN cDNA B230359F08 gene"
"10500630"	"0.3711667"	"1.51e-01"	"1.5849337"	"-5.822608"	"0.27362662"	"Ttf2"	"transcription termination factor, RNA polymerase II"
"10450167"	"0.3711727"	"1.51e-01"	"-1.5848661"	"-5.822699"	"-0.19138408"	"LOC100045026///Btnl4///Btnl6"	"butyrophilin-like///butyrophilin-like 4///butyrophilin-like 6"
"10430510"	"0.3713261"	"1.51e-01"	"1.5845344"	"-5.823146"	"0.1516946"	"Tmem184b///Tmem184b"	"transmembrane protein 184b///transmembrane protein 184b"
"10390080"	"0.3715473"	"1.51e-01"	"-1.5840812"	"-5.823757"	"-0.30571493"	"Tmem92"	"transmembrane protein 92"
"10404487"	"0.3717357"	"1.51e-01"	"-1.583687"	"-5.824288"	"-0.17364146"	"Serpinb6d"	"serine (or cysteine) peptidase inhibitor, clade B, member 6d"
"10355554"	"0.3718409"	"1.51e-01"	"-1.5834418"	"-5.824619"	"-0.15249021"	"Aamp"	"angio-associated migratory protein"
"10499696"	"0.3718806"	"1.51e-01"	"-1.5833034"	"-5.824805"	"-0.22296167"	""	""
"10376021"	"0.3718806"	"1.51e-01"	"1.5832572"	"-5.824867"	"0.1647724"	"Sept8"	"septin 8"
"10573332"	"0.3719021"	"1.51e-01"	"-1.5831618"	"-5.824996"	"-0.16477008"	"4930432K21Rik"	"RIKEN cDNA 4930432K21 gene"
"10596113"	"0.3719619"	"1.51e-01"	"-1.582998"	"-5.825217"	"-0.18676583"	""	""
"10585162"	"0.3720225"	"1.51e-01"	"-1.5828328"	"-5.825439"	"-0.21649724"	"Gm4894"	"predicted gene 4894"
"10389391"	"0.3720512"	"1.51e-01"	"-1.5826911"	"-5.82563"	"-0.18252293"	""	""
"10607419"	"0.3720512"	"1.51e-01"	"-1.5826677"	"-5.825662"	"-0.21356213"	""	""
"10517945"	"0.3724246"	"1.51e-01"	"-1.5818478"	"-5.826766"	"-0.19824748"	"Gm694"	"predicted gene 694"
"10355958"	"0.3724246"	"1.51e-01"	"1.5818458"	"-5.826769"	"0.20456093"	"Ube2v1"	"ubiquitin-conjugating enzyme E2 variant 1"
"10603620"	"0.3724246"	"1.51e-01"	"-1.5817742"	"-5.826865"	"-0.16852563"	"Gm10489///Mid1ip1"	"predicted gene 10489///Mid1 interacting protein 1 (gastrulation specific G12-like (zebrafish))"
"10408928"	"0.3724246"	"1.51e-01"	"-1.5817728"	"-5.826867"	"-0.22327591"	"Hspb1"	"heat shock protein 1"
"10488709"	"0.3724537"	"1.51e-01"	"1.581664"	"-5.827014"	"0.14701516"	"Nol4l"	"nucleolar protein 4-like"
"10508697"	"0.3724607"	"1.51e-01"	"1.5815947"	"-5.827107"	"0.16967679"	"Srsf4"	"serine/arginine-rich splicing factor 4"
"10461750"	"0.3724732"	"1.51e-01"	"-1.5814559"	"-5.827294"	"-0.15419065"	"Olfr1443"	"olfactory receptor 1443"
"10476319"	"0.3724732"	"1.51e-01"	"-1.5814118"	"-5.827353"	"-0.18304765"	"Prn"	"prion protein gene complex"
"10581031"	"0.3724732"	"1.51e-01"	"-1.5813517"	"-5.827434"	"-0.35146282"	""	""
"10571170"	"0.3724732"	"1.51e-01"	"-1.5813452"	"-5.827443"	"-0.16692963"	"Chrnb3"	"cholinergic receptor, nicotinic, beta polypeptide 3"
"10544365"	"0.3725005"	"1.51e-01"	"-1.5812396"	"-5.827585"	"-0.19662038"	"Trpv5"	"transient receptor potential cation channel, subfamily V, member 5"
"10501397"	"0.3727393"	"1.52e-01"	"-1.5807563"	"-5.828236"	"-0.16258988"	"Tmem167b"	"transmembrane protein 167B"
"10443876"	"0.3729142"	"1.52e-01"	"-1.5803426"	"-5.828793"	"-0.17324401"	"Cyp4f37"	"cytochrome P450, family 4, subfamily f, polypeptide 37"
"10588263"	"0.3729142"	"1.52e-01"	"-1.5802615"	"-5.828902"	"-0.1643295"	"Slco2a1"	"solute carrier organic anion transporter family, member 2a1"
"10546962"	"0.3729142"	"1.52e-01"	"-1.5802201"	"-5.828958"	"-0.25542648"	"Ghrl"	"ghrelin"
"10536931"	"0.3729142"	"1.52e-01"	"1.5802169"	"-5.828962"	"0.18829969"	"Ahcyl2"	"S-adenosylhomocysteine hydrolase-like 2"
"10520301"	"0.3729989"	"1.52e-01"	"-1.580009"	"-5.829242"	"-0.15062202"	"Cct8l1"	"chaperonin containing TCP1, subunit 8 (theta)-like 1"
"10416393"	"0.3730803"	"1.52e-01"	"1.5798069"	"-5.829514"	"0.18708559"	""	""
"10485344"	"0.3731005"	"1.52e-01"	"1.5797096"	"-5.829645"	"0.26908371"	"Api5"	"apoptosis inhibitor 5"
"10602719"	"0.3731005"	"1.52e-01"	"-1.5796574"	"-5.829715"	"-0.35950115"	"Cypt3"	"cysteine-rich perinuclear theca 3"
"10539640"	"0.3731776"	"1.52e-01"	"-1.579421"	"-5.830033"	"-0.23944402"	"Alms1-ps2///Alms1"	"Alstrom syndrome 1, pseudogene 2///Alstrom syndrome 1"
"10428931"	"0.3731776"	"1.52e-01"	"-1.5794062"	"-5.830053"	"-0.24999514"	""	""
"10566231"	"0.3733913"	"1.52e-01"	"-1.5789683"	"-5.830643"	"-0.16764422"	"Olfr622"	"olfactory receptor 622"
"10351182"	"0.3733958"	"1.52e-01"	"-1.5789036"	"-5.83073"	"-0.20151518"	"Sele"	"selectin, endothelial cell"
"10508486"	"0.3734654"	"1.52e-01"	"-1.578664"	"-5.831052"	"-0.24518988"	""	""
"10590968"	"0.3734654"	"1.52e-01"	"1.5785991"	"-5.831139"	"0.34472396"	"Ankrd49"	"ankyrin repeat domain 49"
"10567041"	"0.3734654"	"1.52e-01"	"-1.5785608"	"-5.831191"	"-0.16738211"	"Gm5600"	"predicted gene 5600"
"10574220"	"0.3734654"	"1.52e-01"	"1.5785526"	"-5.831202"	"0.29420706"	"Cx3cl1"	"chemokine (C-X3-C motif) ligand 1"
"10503083"	"0.3734703"	"1.52e-01"	"-1.5784871"	"-5.83129"	"-0.16808791"	""	""
"10457862"	"0.3736665"	"1.52e-01"	"1.5780806"	"-5.831837"	"0.20935079"	"Rprd1a"	"regulation of nuclear pre-mRNA domain containing 1A"
"10473521"	"0.3738291"	"1.52e-01"	"-1.5777341"	"-5.832303"	"-0.20934107"	"Olfr1116"	"olfactory receptor 1116"
"10430174"	"0.373926"	"1.52e-01"	"1.5774188"	"-5.832727"	"0.19295398"	"Apol9a///Apol9b"	"apolipoprotein L 9a///apolipoprotein L 9b"
"10488584"	"0.373926"	"1.52e-01"	"-1.5774148"	"-5.832732"	"-0.2010028"	"4930556L07Rik"	"RIKEN cDNA 4930556L07 gene"
"10449672"	"0.373926"	"1.52e-01"	"-1.5773914"	"-5.832764"	"-0.26722152"	"Tmprss3"	"transmembrane protease, serine 3"
"10348618"	"0.3739535"	"1.52e-01"	"1.5772857"	"-5.832906"	"0.20637958"	"Asb1"	"ankyrin repeat and SOCS box-containing 1"
"10556129"	"0.3739591"	"1.52e-01"	"-1.5772191"	"-5.832996"	"-0.21997029"	"Olfr481"	"olfactory receptor 481"
"10426296"	"0.3740319"	"1.52e-01"	"-1.5769423"	"-5.833368"	"-0.18367146"	"Gm10839"	"predicted gene 10839"
"10388579"	"0.3740319"	"1.52e-01"	"1.5769078"	"-5.833414"	"0.20142303"	"Gosr1"	"golgi SNAP receptor complex member 1"
"10415791"	"0.3740319"	"1.52e-01"	"1.5768084"	"-5.833548"	"0.28968292"	"Rnaseh2b"	"ribonuclease H2, subunit B"
"10539588"	"0.3740319"	"1.53e-01"	"-1.576772"	"-5.833597"	"-0.17711244"	"Noto"	"notochord homeobox"
"10428534"	"0.3740319"	"1.53e-01"	"1.5767651"	"-5.833606"	"0.20297419"	"Trps1"	"trichorhinophalangeal syndrome I (human)"
"10480999"	"0.3740319"	"1.53e-01"	"1.5767494"	"-5.833627"	"0.13913421"	"Sdccag3"	"serologically defined colon cancer antigen 3"
"10421723"	"0.3741185"	"1.53e-01"	"1.5765386"	"-5.833911"	"0.21476736"	"Dnajc15"	"DnaJ heat shock protein family (Hsp40) member C15"
"10606195"	"0.3741237"	"1.53e-01"	"1.5764445"	"-5.834037"	"0.17647893"	"Rlim"	"ring finger protein, LIM domain interacting"
"10550365"	"0.3741237"	"1.53e-01"	"-1.5764161"	"-5.834075"	"-0.21982158"	"Prkd2"	"protein kinase D2"
"10526217"	"0.3741277"	"1.53e-01"	"1.5763522"	"-5.834161"	"0.17821953"	"Rfc2"	"replication factor C (activator 1) 2"
"10465500"	"0.3742217"	"1.53e-01"	"-1.5761282"	"-5.834462"	"-0.26284609"	"Kcnk4"	"potassium channel, subfamily K, member 4"
"10591537"	"0.3742358"	"1.53e-01"	"-1.5760465"	"-5.834572"	"-0.14849912"	"Tmed1"	"transmembrane emp24 domain containing 1"
"10461568"	"0.3742967"	"1.53e-01"	"1.5758815"	"-5.834794"	"0.17041236"	"Prpf19"	"pre-mRNA processing factor 19"
"10541803"	"0.3743072"	"1.53e-01"	"-1.5757644"	"-5.834951"	"-0.1552666"	"Chd4"	"chromodomain helicase DNA binding protein 4"
"10381603"	"0.3743072"	"1.53e-01"	"-1.5756972"	"-5.835042"	"-0.19975261"	"Fzd2"	"frizzled class receptor 2"
"10469984"	"0.3743072"	"1.53e-01"	"-1.5756929"	"-5.835047"	"-0.25192461"	"Lrrc26"	"leucine rich repeat containing 26"
"10476740"	"0.3744791"	"1.53e-01"	"1.5753126"	"-5.835559"	"0.16356042"	"Slc24a3"	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 3"
"10429772"	"0.3744791"	"1.53e-01"	"-1.5752737"	"-5.835611"	"-0.21311614"	"Eppk1"	"epiplakin 1"
"10457922"	"0.3746439"	"1.53e-01"	"-1.5749173"	"-5.83609"	"-0.1419852"	"Gm8580///Gm13213///4931440P22Rik///Rpl29"	"ribosomal protein L29 pseudogene///predicted gene 13213///RIKEN cDNA 4931440P22 gene///ribosomal protein L29"
"10441497"	"0.3746439"	"1.53e-01"	"1.5747996"	"-5.836248"	"0.15104035"	"Tulp4"	"tubby like protein 4"
"10445147"	"0.3746439"	"1.53e-01"	"1.5746967"	"-5.836386"	"0.21743896"	"Olfr119"	"olfactory receptor 119"
"10599822"	"0.3746439"	"1.53e-01"	"-1.5746895"	"-5.836396"	"-0.17665937"	"4930550L24Rik"	"RIKEN cDNA 4930550L24 gene"
"10533261"	"0.3746439"	"1.53e-01"	"-1.5745947"	"-5.836523"	"-0.24581012"	"Rph3a"	"rabphilin 3A"
"10548675"	"0.3746439"	"1.53e-01"	"-1.5745912"	"-5.836528"	"-0.17052296"	"Tas2r103"	"taste receptor, type 2, member 103"
"10490097"	"0.3746439"	"1.53e-01"	"-1.5745844"	"-5.836537"	"-0.20657808"	"Cbln4"	"cerebellin 4 precursor protein"
"10596115"	"0.3746801"	"1.53e-01"	"-1.5744634"	"-5.8367"	"-0.21440413"	"Ephb1"	"Eph receptor B1"
"10601778"	"0.3749382"	"1.53e-01"	"1.5738826"	"-5.83748"	"0.1771441"	"Armcx3"	"armadillo repeat containing, X-linked 3"
"10481619"	"0.3749382"	"1.53e-01"	"-1.573843"	"-5.837533"	"-0.22599533"	""	""
"10566676"	"0.3749382"	"1.53e-01"	"-1.5738274"	"-5.837554"	"-0.15737635"	"Olfr484"	"olfactory receptor 484"
"10536738"	"0.3749382"	"1.53e-01"	"-1.5737783"	"-5.83762"	"-0.23356145"	"Hyal5"	"hyaluronoglucosaminidase 5"
"10584528"	"0.3751873"	"1.53e-01"	"-1.573273"	"-5.838299"	"-0.19395641"	"Tmem225"	"transmembrane protein 225"
"10567086"	"0.3751873"	"1.53e-01"	"1.5732225"	"-5.838367"	"0.17193497"	"Cyp2r1"	"cytochrome P450, family 2, subfamily r, polypeptide 1"
"10601705"	"0.3752397"	"1.53e-01"	"1.5730729"	"-5.838567"	"0.52274155"	"Cenpi"	"centromere protein I"
"10485711"	"0.3752512"	"1.53e-01"	"-1.572954"	"-5.838727"	"-0.18334154"	"Fibin"	"fin bud initiation factor homolog (zebrafish)"
"10366301"	"0.3752512"	"1.53e-01"	"-1.5728986"	"-5.838801"	"-0.14123721"	"Rpl6"	"ribosomal protein L6"
"10566611"	"0.3752512"	"1.53e-01"	"1.5728828"	"-5.838823"	"0.27672417"	"Olfr707"	"olfactory receptor 707"
"10440568"	"0.3752741"	"1.53e-01"	"1.5727855"	"-5.838953"	"0.50637362"	"Ltn1"	"listerin E3 ubiquitin protein ligase 1"
"10544326"	"0.375284"	"1.53e-01"	"-1.5727115"	"-5.839053"	"-0.17875433"	"2210010C04Rik"	"RIKEN cDNA 2210010C04 gene"
"10575052"	"0.3753576"	"1.53e-01"	"1.5725241"	"-5.839304"	"0.19515288"	"Cdh1"	"cadherin 1"
"10522784"	"0.3753954"	"1.54e-01"	"-1.5724006"	"-5.83947"	"-0.18290985"	"Hmgn2"	"high mobility group nucleosomal binding domain 2"
"10404277"	"0.375551"	"1.54e-01"	"-1.5720677"	"-5.839917"	"-0.16529757"	"Prl3d3///Prl3d2///Prl3d1"	"prolactin family 3, subfamily d, member 3///prolactin family 3, subfamily d, member 1///prolactin family 3, subfamily d, member 1"
"10598049"	"0.3756302"	"1.54e-01"	"-1.5718706"	"-5.840182"	"-0.28448787"	"ND3"	"NADH dehydrogenase subunit 3"
"10351224"	"0.3756776"	"1.54e-01"	"1.57173"	"-5.84037"	"0.22187051"	"F5"	"coagulation factor V"
"10450496"	"0.3757874"	"1.54e-01"	"1.5714425"	"-5.840756"	"0.2557946"	"Lst1"	"leukocyte specific transcript 1"
"10586331"	"0.3757874"	"1.54e-01"	"-1.5713806"	"-5.840839"	"-0.24066691"	"Igdcc3"	"immunoglobulin superfamily, DCC subclass, member 3"
"10539441"	"0.3757874"	"1.54e-01"	"-1.5713657"	"-5.840859"	"-0.27856452"	"B230319C09Rik"	"RIKEN cDNA B230319C09 gene"
"10519264"	"0.3758103"	"1.54e-01"	"-1.5712686"	"-5.84099"	"-0.14726596"	"Gm13648///Mir429"	"predicted gene 13648///microRNA 429"
"10463625"	"0.375873"	"1.54e-01"	"-1.5710174"	"-5.841327"	"-0.16748429"	"Fbxl15"	"F-box and leucine-rich repeat protein 15"
"10445507"	"0.375873"	"1.54e-01"	"-1.5709919"	"-5.841361"	"-0.1696881"	"Lrrc73"	"leucine rich repeat containing 73"
"10590635"	"0.375873"	"1.54e-01"	"-1.5709313"	"-5.841442"	"-0.17882056"	"Ccr5"	"chemokine (C-C motif) receptor 5"
"10598013"	"0.375873"	"1.54e-01"	"-1.5709313"	"-5.841442"	"-0.17882056"	"Ccr5"	"chemokine (C-C motif) receptor 5"
"10511444"	"0.3759314"	"1.54e-01"	"-1.5707327"	"-5.841709"	"-0.30173514"	""	""
"10489591"	"0.3759314"	"1.54e-01"	"1.5707148"	"-5.841733"	"0.14365715"	"Zfp335"	"zinc finger protein 335"
"10384883"	"0.3761301"	"1.54e-01"	"-1.5702629"	"-5.842339"	"-0.17462603"	"4931440F15Rik"	"RIKEN cDNA 4931440F15 gene"
"10586458"	"0.3761301"	"1.54e-01"	"1.5702495"	"-5.842357"	"0.14684751"	"Csnk1g1"	"casein kinase 1, gamma 1"
"10506893"	"0.3761669"	"1.54e-01"	"1.5700755"	"-5.842591"	"0.16321797"	"Nrd1"	"nardilysin, N-arginine dibasic convertase, NRD convertase 1"
"10359297"	"0.3761669"	"1.54e-01"	"-1.5700595"	"-5.842612"	"-0.23039883"	"Atp5h"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit D"
"10475843"	"0.3761669"	"1.54e-01"	"-1.5700149"	"-5.842672"	"-0.19740157"	"Gm10765"	"predicted gene 10765"
"10387620"	"0.3762048"	"1.54e-01"	"-1.5698912"	"-5.842838"	"-0.1915007"	"Slc35g3"	"solute carrier family 35, member G3"
"10400896"	"0.3762287"	"1.54e-01"	"-1.5697924"	"-5.84297"	"-0.25549341"	"L3hypdh"	"L-3-hydroxyproline dehydratase (trans-)"
"10516238"	"0.3762916"	"1.54e-01"	"1.5696245"	"-5.843196"	"0.21635542"	"1110065P20Rik"	"RIKEN cDNA 1110065P20 gene"
"10400981"	"0.3763379"	"1.54e-01"	"-1.569486"	"-5.843381"	"-0.22807189"	"D830013O20Rik"	"RIKEN cDNA D830013O20 gene"
"10355871"	"0.3763776"	"1.54e-01"	"-1.5693592"	"-5.843551"	"-0.2095391"	"Obsl1"	"obscurin-like 1"
"10586477"	"0.3764043"	"1.54e-01"	"1.5692555"	"-5.843691"	"0.15621113"	"Ppib"	"peptidylprolyl isomerase B"
"10504375"	"0.3765708"	"1.54e-01"	"-1.568904"	"-5.844162"	"-0.15620136"	"Npr2"	"natriuretic peptide receptor 2"
"10532180"	"0.3766892"	"1.54e-01"	"-1.5686247"	"-5.844537"	"-0.2036843"	"Cplx1"	"complexin 1"
"10408723"	"0.3766892"	"1.54e-01"	"-1.5685701"	"-5.84461"	"-0.20192907"	"Cage1"	"cancer antigen 1"
"10389929"	"0.3766892"	"1.54e-01"	"-1.5685058"	"-5.844696"	"-0.18479531"	"Cacna1g"	"calcium channel, voltage-dependent, T type, alpha 1G subunit"
"10538921"	"0.3766892"	"1.54e-01"	"1.5684686"	"-5.844746"	"0.35847014"	"Igkv9-120///Igk-V1///Igk-V21///Igkv9-120///Zak///Igkv1-117///Igk-V1"	"immunoglobulin kappa chain variable 9-120///immunoglobulin kappa chain variable 1 (V1)///immunoglobulin kappa chain variable 21 (V21)///immunoglobulin kappa chain variable 9-120///sterile alpha motif and leucine zipper containing kinase AZK///immunoglobulin kappa variable 1-117///immunoglobulin kappa chain variable 1 (V1)"
"10406501"	"0.3766979"	"1.54e-01"	"1.5683559"	"-5.844897"	"0.14971858"	""	""
"10512915"	"0.3766979"	"1.54e-01"	"-1.5683404"	"-5.844918"	"-0.20266494"	"Tmem246"	"transmembrane protein 246"
"10399943"	"0.376802"	"1.54e-01"	"-1.5680998"	"-5.84524"	"-0.17498828"	"Cdhr3"	"cadherin-related family member 3"
